date,source,url,seg,pos_cnt,neg_cnt,neutral_cnt,total_cnt,fill_source,dict
2020-04-06,Business World,https://www.bworldonline.com/banking-finance/2020/04/06/288149/phl-banks-to-see-slower-loan-growth-higher-bad-loans-amid-covid-19-outbreak-sp/,HP,0,2,32,34,auto,Correa
2020-04-06,Business World,https://www.bworldonline.com/editors-picks/2020/04/06/288202/covid-19-to-push-phl-into-mild-recession/,H,0,1,4,5,auto,Correa
2020-04-06,Business World,https://www.bworldonline.com/editors-picks/2020/04/06/288202/covid-19-to-push-phl-into-mild-recession/,F,6,17,366,389,auto,Correa
2020-04-06,Business World,https://www.bworldonline.com/editors-picks/2020/04/06/288202/covid-19-to-push-phl-into-mild-recession/,HP,0,3,25,28,auto,Correa
2020-04-06,Business World,https://www.bworldonline.com/stock-market/2020/04/06/288174/psei-climbs-as-virus-cases-abroad-peak/,H,0,0,6,6,auto,Correa
2020-04-06,Business World,https://www.bworldonline.com/stock-market/2020/04/06/288174/psei-climbs-as-virus-cases-abroad-peak/,F,1,0,186,187,auto,Correa
2020-04-06,Business World,https://www.bworldonline.com/stock-market/2020/04/06/288174/psei-climbs-as-virus-cases-abroad-peak/,HP,0,0,18,18,auto,Correa
2020-04-06,Inquirer,https://business.inquirer.net/294227/no-interest-fees-charges-during-ecq-bsp-tells-banks,H,0,0,6,6,manual,Correa
2020-04-06,Inquirer,https://business.inquirer.net/294227/no-interest-fees-charges-during-ecq-bsp-tells-banks,F,1,1,195,197,manual,Correa
2020-04-06,Inquirer,https://business.inquirer.net/294227/no-interest-fees-charges-during-ecq-bsp-tells-banks,HP,0,0,25,25,manual,Correa
2020-04-06,Inquirer,https://business.inquirer.net/294279/treasury-sells-p20-billion-in-t-bills-after-2-weeks-of-excessive-rates,H,0,1,5,6,manual,Correa
2020-04-06,Inquirer,https://business.inquirer.net/294279/treasury-sells-p20-billion-in-t-bills-after-2-weeks-of-excessive-rates,F,1,0,103,104,manual,Correa
2020-04-06,Inquirer,https://business.inquirer.net/294279/treasury-sells-p20-billion-in-t-bills-after-2-weeks-of-excessive-rates,HP,0,1,18,19,manual,Correa
2020-04-07,Business Mirror,https://businessmirror.com.ph/2020/04/07/t-bill-auction-fetches-p20-billion-from-cautious-investors/,H,0,0,4,4,manual,Correa
2020-04-07,Business Mirror,https://businessmirror.com.ph/2020/04/07/t-bill-auction-fetches-p20-billion-from-cautious-investors/,F,0,1,182,183,manual,Correa
2020-04-07,Business Mirror,https://businessmirror.com.ph/2020/04/07/t-bill-auction-fetches-p20-billion-from-cautious-investors/,HP,0,0,21,21,manual,Correa
2020-04-07,Business World,https://www.bworldonline.com/banking-finance/2020/04/07/288339/peso-strengthens-on-slower-march-inflation/,H,0,0,5,5,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/banking-finance/2020/04/07/288339/peso-strengthens-on-slower-march-inflation/,F,4,1,165,170,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/banking-finance/2020/04/07/288339/peso-strengthens-on-slower-march-inflation/,HP,2,0,21,23,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/editors-picks/2020/04/07/288399/inflation-slows-in-march/,H,0,0,3,3,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/editors-picks/2020/04/07/288399/inflation-slows-in-march/,F,6,14,704,724,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/editors-picks/2020/04/07/288399/inflation-slows-in-march/,HP,0,0,18,18,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/stock-market/2020/04/07/288467/shares-end-higher-as-inflation-eases-slightly/,H,0,0,6,6,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/stock-market/2020/04/07/288467/shares-end-higher-as-inflation-eases-slightly/,F,4,2,238,244,auto,Correa
2020-04-07,Business World,https://www.bworldonline.com/stock-market/2020/04/07/288467/shares-end-higher-as-inflation-eases-slightly/,HP,0,0,25,25,auto,Correa
2020-04-07,Inquirer,https://business.inquirer.net/294357/asian-shares-rise-echoing-wall-st-optimism-on-virus-battle,H,1,0,8,9,manual,Correa
2020-04-07,Inquirer,https://business.inquirer.net/294357/asian-shares-rise-echoing-wall-st-optimism-on-virus-battle,F,5,6,359,370,manual,Correa
2020-04-07,Inquirer,https://business.inquirer.net/294357/asian-shares-rise-echoing-wall-st-optimism-on-virus-battle,HP,1,0,23,24,manual,Correa
2020-04-07,Philippine Star,https://www.philstar.com/business/2020/04/07/2006092/manufacturing-february-pick-likely-blip-lockdown-poses-danger,H,0,2,6,8,auto,Correa
2020-04-07,Philippine Star,https://www.philstar.com/business/2020/04/07/2006092/manufacturing-february-pick-likely-blip-lockdown-poses-danger,F,7,9,280,296,auto,Correa
2020-04-07,Philippine Star,https://www.philstar.com/business/2020/04/07/2006092/manufacturing-february-pick-likely-blip-lockdown-poses-danger,HP,0,4,12,16,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257200-inflation-rate-philippines-march-2020/,H,0,0,5,5,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257200-inflation-rate-philippines-march-2020/,F,0,5,164,169,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257200-inflation-rate-philippines-march-2020/,HP,0,0,5,5,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257206-updates-global-stock-markets-april-6-2020/,H,0,0,6,6,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257206-updates-global-stock-markets-april-6-2020/,F,3,11,236,250,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257206-updates-global-stock-markets-april-6-2020/,HP,0,0,6,6,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257306-dollar-still-king-even-as-coronavirus-slams-united-states/,H,0,0,4,4,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257306-dollar-still-king-even-as-coronavirus-slams-united-states/,F,0,9,303,312,auto,Correa
2020-04-07,Rappler,https://www.rappler.com/business/257306-dollar-still-king-even-as-coronavirus-slams-united-states/,HP,0,0,4,4,auto,Correa
2020-04-08,Business Mirror,https://businessmirror.com.ph/2020/04/08/you-need-only-watch-the-dollar-to-track-market-harm/,H,0,0,6,6,manual,Correa
2020-04-08,Business Mirror,https://businessmirror.com.ph/2020/04/08/you-need-only-watch-the-dollar-to-track-market-harm/,F,3,13,244,260,manual,Correa
2020-04-08,Business Mirror,https://businessmirror.com.ph/2020/04/08/you-need-only-watch-the-dollar-to-track-market-harm/,HP,0,0,22,22,manual,Correa
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288611/peso-gains-as-bsp-boosts-small-banks-liquidity/,H,0,0,7,7,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288611/peso-gains-as-bsp-boosts-small-banks-liquidity/,F,5,1,202,208,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288611/peso-gains-as-bsp-boosts-small-banks-liquidity/,HP,1,0,26,27,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288612/bsp-trims-smaller-lenders-liquidity-ratio-requirement/,H,0,0,7,7,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288612/bsp-trims-smaller-lenders-liquidity-ratio-requirement/,F,9,1,271,281,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288612/bsp-trims-smaller-lenders-liquidity-ratio-requirement/,HP,1,0,31,32,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/editors-picks/2020/04/08/288678/business-sentiment-slumps-amid-pandemic/,H,0,1,4,5,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/editors-picks/2020/04/08/288678/business-sentiment-slumps-amid-pandemic/,F,3,9,321,333,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/editors-picks/2020/04/08/288678/business-sentiment-slumps-amid-pandemic/,HP,0,3,23,26,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/stock-market/2020/04/08/288630/stocks-decline-as-covid-19-cases-rise/,H,0,0,5,5,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/stock-market/2020/04/08/288630/stocks-decline-as-covid-19-cases-rise/,F,0,3,196,199,auto,Correa
2020-04-08,Business World,https://www.bworldonline.com/stock-market/2020/04/08/288630/stocks-decline-as-covid-19-cases-rise/,HP,0,0,22,22,auto,Correa
2020-04-08,Inquirer,https://business.inquirer.net/294429/asian-shares-mostly-lower-on-worries-about-pandemic-damage,H,0,1,5,6,manual,Correa
2020-04-08,Inquirer,https://business.inquirer.net/294429/asian-shares-mostly-lower-on-worries-about-pandemic-damage,F,5,14,347,366,manual,Correa
2020-04-08,Inquirer,https://business.inquirer.net/294429/asian-shares-mostly-lower-on-worries-about-pandemic-damage,HP,0,1,21,22,manual,Correa
2020-04-08,Inquirer,https://business.inquirer.net/294441/covid-19-funds-ph-eyes-5-7b-in-foreign-loans-supplemental-budget,H,0,0,8,8,manual,Correa
2020-04-08,Inquirer,https://business.inquirer.net/294441/covid-19-funds-ph-eyes-5-7b-in-foreign-loans-supplemental-budget,F,2,3,413,418,manual,Correa
2020-04-08,Inquirer,https://business.inquirer.net/294441/covid-19-funds-ph-eyes-5-7b-in-foreign-loans-supplemental-budget,HP,0,0,29,29,manual,Correa
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006118/philippine-economy-and-covid-19,H,0,0,3,3,auto,Correa
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006118/philippine-economy-and-covid-19,F,8,17,481,506,auto,Correa
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006118/philippine-economy-and-covid-19,HP,0,0,6,6,auto,Correa
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006374/trade-deficit-narrows-february-virus-fears-keep-factories-shut,H,0,1,7,8,auto,Correa
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006374/trade-deficit-narrows-february-virus-fears-keep-factories-shut,F,0,5,235,240,auto,Correa
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006374/trade-deficit-narrows-february-virus-fears-keep-factories-shut,HP,0,2,14,16,auto,Correa
2020-04-08,Rappler,https://www.rappler.com/business/257423-global-trade-coronavirus-impact-wto-forecast-april-8-2020/,H,0,1,3,4,auto,Correa
2020-04-08,Rappler,https://www.rappler.com/business/257423-global-trade-coronavirus-impact-wto-forecast-april-8-2020/,F,7,14,349,370,auto,Correa
2020-04-08,Rappler,https://www.rappler.com/business/257423-global-trade-coronavirus-impact-wto-forecast-april-8-2020/,HP,0,1,3,4,auto,Correa
2020-04-09,Inquirer,https://business.inquirer.net/294475/ph-stocks-run-up-stalls-index-down-2-46,H,0,0,5,5,manual,Correa
2020-04-09,Inquirer,https://business.inquirer.net/294475/ph-stocks-run-up-stalls-index-down-2-46,F,1,6,165,172,manual,Correa
2020-04-09,Inquirer,https://business.inquirer.net/294475/ph-stocks-run-up-stalls-index-down-2-46,HP,0,0,19,19,manual,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006355/no-time-waste-pandemic-financial-recovery-plan-we-need-implement-today,H,1,0,8,9,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006355/no-time-waste-pandemic-financial-recovery-plan-we-need-implement-today,F,4,9,479,492,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006355/no-time-waste-pandemic-financial-recovery-plan-we-need-implement-today,HP,2,0,16,18,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006359/electronics-exports-unlikely-hit-5-growth-target,H,0,0,6,6,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006359/electronics-exports-unlikely-hit-5-growth-target,F,3,1,91,95,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006359/electronics-exports-unlikely-hit-5-growth-target,HP,0,0,12,12,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006364/moodys-amro-downgrade-philippines-growth-forecast,H,0,1,5,6,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006364/moodys-amro-downgrade-philippines-growth-forecast,F,10,15,356,381,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006364/moodys-amro-downgrade-philippines-growth-forecast,HP,0,2,10,12,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006366/business-confidence-plunges-q1,H,0,0,3,3,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006366/business-confidence-plunges-q1,F,5,6,247,258,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006366/business-confidence-plunges-q1,HP,0,0,6,6,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006369/gsis-grants-moratorium-loan-payments,H,0,0,5,5,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006369/gsis-grants-moratorium-loan-payments,F,1,0,192,193,auto,Correa
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006369/gsis-grants-moratorium-loan-payments,HP,0,0,10,10,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257453-philippines-braces-for-recession-coronavirus/,H,0,1,3,4,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257453-philippines-braces-for-recession-coronavirus/,F,2,11,254,267,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257453-philippines-braces-for-recession-coronavirus/,HP,0,1,3,4,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257464-coronavirus-plunges-world-economy-brutal-recession-assessment-april-8-2020/,H,0,1,5,6,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257464-coronavirus-plunges-world-economy-brutal-recession-assessment-april-8-2020/,F,5,18,308,331,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257464-coronavirus-plunges-world-economy-brutal-recession-assessment-april-8-2020/,HP,0,1,5,6,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257521-world-faces-worst-economic-fallout-since-great-depression-imf-coronavirus/,H,0,1,6,7,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257521-world-faces-worst-economic-fallout-since-great-depression-imf-coronavirus/,F,6,10,374,390,auto,Correa
2020-04-09,Rappler,https://www.rappler.com/business/257521-world-faces-worst-economic-fallout-since-great-depression-imf-coronavirus/,HP,0,1,6,7,auto,Correa
2020-04-10,Business World,https://www.bworldonline.com/editors-picks/2020/04/10/288792/wb-approves-500-m-loan-for-phl-disaster-covid-19-response/,H,0,0,7,7,auto,Correa
2020-04-10,Business World,https://www.bworldonline.com/editors-picks/2020/04/10/288792/wb-approves-500-m-loan-for-phl-disaster-covid-19-response/,F,4,5,295,304,auto,Correa
2020-04-10,Business World,https://www.bworldonline.com/editors-picks/2020/04/10/288792/wb-approves-500-m-loan-for-phl-disaster-covid-19-response/,HP,0,0,25,25,auto,Correa
2020-04-10,Rappler,https://www.rappler.com/business/257537-updates-global-stock-markets-april-9-2020/,H,0,0,6,6,auto,Correa
2020-04-10,Rappler,https://www.rappler.com/business/257537-updates-global-stock-markets-april-9-2020/,F,2,13,251,266,auto,Correa
2020-04-10,Rappler,https://www.rappler.com/business/257537-updates-global-stock-markets-april-9-2020/,HP,0,0,6,6,auto,Correa
2020-04-10,Rappler,https://www.rappler.com/business/257613-world-bank-approves-loan-coronavirus-philippines-april-2020/,H,0,0,7,7,auto,Correa
2020-04-10,Rappler,https://www.rappler.com/business/257613-world-bank-approves-loan-coronavirus-philippines-april-2020/,F,2,2,247,251,auto,Correa
2020-04-10,Rappler,https://www.rappler.com/business/257613-world-bank-approves-loan-coronavirus-philippines-april-2020/,HP,0,0,7,7,auto,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292239/stocks-rebound-from-big-losses-on-hope-for-us-economic-aid,H,1,1,5,7,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292239/stocks-rebound-from-big-losses-on-hope-for-us-economic-aid,F,11,18,560,589,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292239/stocks-rebound-from-big-losses-on-hope-for-us-economic-aid,HP,2,2,24,28,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292246/asian-shares-mostly-lower-despite-hopes-for-us-economic-aid,H,0,0,7,7,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292246/asian-shares-mostly-lower-despite-hopes-for-us-economic-aid,F,6,15,465,486,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292246/asian-shares-mostly-lower-despite-hopes-for-us-economic-aid,HP,0,0,25,25,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292273/dominguez-p91-b-shortfall-as-result-of-covid-19-to-be-financed-by-borrowing,H,0,1,5,6,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292273/dominguez-p91-b-shortfall-as-result-of-covid-19-to-be-financed-by-borrowing,F,0,4,314,318,manual,Correa
2020-04-11,Inquirer,https://business.inquirer.net/292273/dominguez-p91-b-shortfall-as-result-of-covid-19-to-be-financed-by-borrowing,HP,0,2,18,20,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292292/market-inches-up-as-investors-go-bargain-hunting,H,0,0,5,5,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292292/market-inches-up-as-investors-go-bargain-hunting,F,5,2,185,192,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292292/market-inches-up-as-investors-go-bargain-hunting,HP,0,0,16,16,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292328/psei-sees-worst-freefall-in-12-years,H,0,1,6,7,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292328/psei-sees-worst-freefall-in-12-years,F,0,4,110,114,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292328/psei-sees-worst-freefall-in-12-years,HP,0,3,23,26,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292334/bsp-governor-ph-financial-system-to-stay-up-running-amid-adjustments-for-covid-19,H,0,0,9,9,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292334/bsp-governor-ph-financial-system-to-stay-up-running-amid-adjustments-for-covid-19,F,2,2,238,242,manual,Correa
2020-04-12,Inquirer,https://business.inquirer.net/292334/bsp-governor-ph-financial-system-to-stay-up-running-amid-adjustments-for-covid-19,HP,0,0,28,28,manual,Correa
2020-04-13,Business World,https://www.bworldonline.com/banking-finance/2020/04/13/289066/peso-flat-as-volume-thins/,H,0,0,4,4,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/banking-finance/2020/04/13/289066/peso-flat-as-volume-thins/,F,0,4,289,293,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/banking-finance/2020/04/13/289066/peso-flat-as-volume-thins/,HP,0,0,27,27,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288877/local-stocks-to-decline-on-profit-taking-volatility/,H,0,1,5,6,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288877/local-stocks-to-decline-on-profit-taking-volatility/,F,2,6,222,230,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288877/local-stocks-to-decline-on-profit-taking-volatility/,HP,0,1,6,7,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288957/t-bills-t-bonds-may-fetch-lower-rates/,H,0,0,5,5,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288957/t-bills-t-bonds-may-fetch-lower-rates/,F,0,3,462,465,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288957/t-bills-t-bonds-may-fetch-lower-rates/,HP,0,0,25,25,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288958/peso-to-appreciate-on-demand-for-liquidity/,H,0,0,4,4,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288958/peso-to-appreciate-on-demand-for-liquidity/,F,9,2,252,263,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288958/peso-to-appreciate-on-demand-for-liquidity/,HP,1,0,26,27,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288959/yields-on-government-debt-fall-on-bsp-stimulus/,H,0,0,6,6,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288959/yields-on-government-debt-fall-on-bsp-stimulus/,F,8,6,395,409,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288959/yields-on-government-debt-fall-on-bsp-stimulus/,HP,0,0,7,7,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288970/bsp-eyes-deeper-policy-rate-cuts/,H,0,0,6,6,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288970/bsp-eyes-deeper-policy-rate-cuts/,F,8,13,544,565,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288970/bsp-eyes-deeper-policy-rate-cuts/,HP,0,0,35,35,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289070/shares-end-higher-on-efforts-to-boost-economy/,H,0,0,6,6,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289070/shares-end-higher-on-efforts-to-boost-economy/,F,3,2,239,244,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289070/shares-end-higher-on-efforts-to-boost-economy/,HP,0,0,25,25,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289158/more-aggressive-rate-cuts-seen-as-phl-lags-region-in-fiscal-response/,H,0,0,9,9,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289158/more-aggressive-rate-cuts-seen-as-phl-lags-region-in-fiscal-response/,F,1,6,363,370,auto,Correa
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289158/more-aggressive-rate-cuts-seen-as-phl-lags-region-in-fiscal-response/,HP,0,0,31,31,auto,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292376/2-more-bsp-rate-cuts-in-first-half-seen,H,0,0,5,5,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292376/2-more-bsp-rate-cuts-in-first-half-seen,F,0,8,240,248,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292376/2-more-bsp-rate-cuts-in-first-half-seen,HP,0,1,26,27,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292378/ph-financial-system-to-stay-up-and-running-amid-virus-pandemic-says-bsp,H,0,0,9,9,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292378/ph-financial-system-to-stay-up-and-running-amid-virus-pandemic-says-bsp,F,2,1,214,217,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292378/ph-financial-system-to-stay-up-and-running-amid-virus-pandemic-says-bsp,HP,0,0,28,28,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292384/carnage-at-the-stock-market,H,0,0,3,3,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292384/carnage-at-the-stock-market,F,1,9,350,360,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292384/carnage-at-the-stock-market,HP,0,2,25,27,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292392/this-is-bad-stocks-plummet-again-over-coronavirus-fears,H,0,2,3,5,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292392/this-is-bad-stocks-plummet-again-over-coronavirus-fears,F,6,26,500,532,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292392/this-is-bad-stocks-plummet-again-over-coronavirus-fears,HP,0,4,22,26,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292417/dominguez-orders-gsis-sss-to-purchase-more-shares-amid-stock-market-slump,H,0,1,9,10,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292417/dominguez-orders-gsis-sss-to-purchase-more-shares-amid-stock-market-slump,F,0,3,115,118,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/292417/dominguez-orders-gsis-sss-to-purchase-more-shares-amid-stock-market-slump,HP,0,2,29,31,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294640/asian-shares-fall-oil-gains-after-opec-plus-strikes-deal,H,0,0,9,9,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294640/asian-shares-fall-oil-gains-after-opec-plus-strikes-deal,F,4,2,298,304,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294640/asian-shares-fall-oil-gains-after-opec-plus-strikes-deal,HP,1,0,28,29,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294654/p20b-in-t-bills-sold-as-more-cash-expected-through-further-rate-reserve-cuts,H,0,0,7,7,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294654/p20b-in-t-bills-sold-as-more-cash-expected-through-further-rate-reserve-cuts,F,2,2,243,247,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294654/p20b-in-t-bills-sold-as-more-cash-expected-through-further-rate-reserve-cuts,HP,0,0,23,23,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294657/bsp-to-pump-more-cash-into-economy-to-fight-once-in-a-lifetime-crisis,H,0,0,7,7,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294657/bsp-to-pump-more-cash-into-economy-to-fight-once-in-a-lifetime-crisis,F,3,4,217,224,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294657/bsp-to-pump-more-cash-into-economy-to-fight-once-in-a-lifetime-crisis,HP,2,1,29,32,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294670/adb-hikes-asia-pacifics-covid-19-war-chest-to-20b,H,0,0,7,7,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294670/adb-hikes-asia-pacifics-covid-19-war-chest-to-20b,F,3,6,241,250,manual,Correa
2020-04-13,Inquirer,https://business.inquirer.net/294670/adb-hikes-asia-pacifics-covid-19-war-chest-to-20b,HP,0,0,32,32,manual,Correa
2020-04-13,Philippine Star,https://www.philstar.com/business/2020/04/13/2006849/philippines-likely-struggle-recover-virus,H,1,1,3,5,auto,Correa
2020-04-13,Philippine Star,https://www.philstar.com/business/2020/04/13/2006849/philippines-likely-struggle-recover-virus,F,7,7,217,231,auto,Correa
2020-04-13,Philippine Star,https://www.philstar.com/business/2020/04/13/2006849/philippines-likely-struggle-recover-virus,HP,2,2,6,10,auto,Correa
2020-04-13,Rappler,https://www.rappler.com/business/257822-asian-development-bank-coronavirus-rescue-package-april-13-2020/,H,0,0,6,6,auto,Correa
2020-04-13,Rappler,https://www.rappler.com/business/257822-asian-development-bank-coronavirus-rescue-package-april-13-2020/,F,0,3,140,143,auto,Correa
2020-04-13,Rappler,https://www.rappler.com/business/257822-asian-development-bank-coronavirus-rescue-package-april-13-2020/,HP,0,0,6,6,auto,Correa
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/amid-pandemic-security-bank-sees-healthy-capital/,H,1,0,6,7,manual,Correa
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/amid-pandemic-security-bank-sees-healthy-capital/,F,5,1,225,231,manual,Correa
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/amid-pandemic-security-bank-sees-healthy-capital/,HP,2,0,28,30,manual,Correa
