date,source,url,seg,pos_cnt,neg_cnt,neutral_cnt,total_cnt,fill_source,dict
2020-04-06,Business World,https://www.bworldonline.com/editors-picks/2020/04/06/288202/covid-19-to-push-phl-into-mild-recession/,H,0,1,4,5,auto,LM
2020-04-06,Business World,https://www.bworldonline.com/editors-picks/2020/04/06/288202/covid-19-to-push-phl-into-mild-recession/,F,6,28,355,389,auto,LM
2020-04-06,Business World,https://www.bworldonline.com/editors-picks/2020/04/06/288202/covid-19-to-push-phl-into-mild-recession/,HP,0,4,24,28,auto,LM
2020-04-06,Business World,https://www.bworldonline.com/stock-market/2020/04/06/288174/psei-climbs-as-virus-cases-abroad-peak/,H,0,0,6,6,auto,LM
2020-04-06,Business World,https://www.bworldonline.com/stock-market/2020/04/06/288174/psei-climbs-as-virus-cases-abroad-peak/,F,3,1,183,187,auto,LM
2020-04-06,Business World,https://www.bworldonline.com/stock-market/2020/04/06/288174/psei-climbs-as-virus-cases-abroad-peak/,HP,1,0,17,18,auto,LM
2020-04-06,Inquirer,https://business.inquirer.net/294227/no-interest-fees-charges-during-ecq-bsp-tells-banks,H,0,0,6,6,manual,LM
2020-04-06,Inquirer,https://business.inquirer.net/294227/no-interest-fees-charges-during-ecq-bsp-tells-banks,F,1,2,194,197,manual,LM
2020-04-06,Inquirer,https://business.inquirer.net/294227/no-interest-fees-charges-during-ecq-bsp-tells-banks,HP,0,0,25,25,manual,LM
2020-04-06,Inquirer,https://business.inquirer.net/294279/treasury-sells-p20-billion-in-t-bills-after-2-weeks-of-excessive-rates,H,0,1,5,6,manual,LM
2020-04-06,Inquirer,https://business.inquirer.net/294279/treasury-sells-p20-billion-in-t-bills-after-2-weeks-of-excessive-rates,F,1,3,100,104,manual,LM
2020-04-06,Inquirer,https://business.inquirer.net/294279/treasury-sells-p20-billion-in-t-bills-after-2-weeks-of-excessive-rates,HP,0,2,17,19,manual,LM
2020-04-07,Business Mirror,https://businessmirror.com.ph/2020/04/07/t-bill-auction-fetches-p20-billion-from-cautious-investors/,H,0,0,4,4,manual,LM
2020-04-07,Business Mirror,https://businessmirror.com.ph/2020/04/07/t-bill-auction-fetches-p20-billion-from-cautious-investors/,F,0,5,178,183,manual,LM
2020-04-07,Business Mirror,https://businessmirror.com.ph/2020/04/07/t-bill-auction-fetches-p20-billion-from-cautious-investors/,HP,0,0,21,21,manual,LM
2020-04-07,Business World,https://www.bworldonline.com/banking-finance/2020/04/07/288339/peso-strengthens-on-slower-march-inflation/,H,1,1,3,5,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/banking-finance/2020/04/07/288339/peso-strengthens-on-slower-march-inflation/,F,6,5,159,170,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/banking-finance/2020/04/07/288339/peso-strengthens-on-slower-march-inflation/,HP,3,2,18,23,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/editors-picks/2020/04/07/288399/inflation-slows-in-march/,H,0,0,3,3,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/editors-picks/2020/04/07/288399/inflation-slows-in-march/,F,9,28,687,724,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/editors-picks/2020/04/07/288399/inflation-slows-in-march/,HP,0,0,18,18,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/stock-market/2020/04/07/288467/shares-end-higher-as-inflation-eases-slightly/,H,0,0,6,6,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/stock-market/2020/04/07/288467/shares-end-higher-as-inflation-eases-slightly/,F,4,6,234,244,auto,LM
2020-04-07,Business World,https://www.bworldonline.com/stock-market/2020/04/07/288467/shares-end-higher-as-inflation-eases-slightly/,HP,0,1,24,25,auto,LM
2020-04-07,Inquirer,https://business.inquirer.net/294357/asian-shares-rise-echoing-wall-st-optimism-on-virus-battle,H,0,0,9,9,manual,LM
2020-04-07,Inquirer,https://business.inquirer.net/294357/asian-shares-rise-echoing-wall-st-optimism-on-virus-battle,F,6,16,348,370,manual,LM
2020-04-07,Inquirer,https://business.inquirer.net/294357/asian-shares-rise-echoing-wall-st-optimism-on-virus-battle,HP,0,1,23,24,manual,LM
2020-04-07,Philippine Star,https://www.philstar.com/business/2020/04/07/2006092/manufacturing-february-pick-likely-blip-lockdown-poses-danger,H,0,2,6,8,auto,LM
2020-04-07,Philippine Star,https://www.philstar.com/business/2020/04/07/2006092/manufacturing-february-pick-likely-blip-lockdown-poses-danger,F,6,13,277,296,auto,LM
2020-04-07,Philippine Star,https://www.philstar.com/business/2020/04/07/2006092/manufacturing-february-pick-likely-blip-lockdown-poses-danger,HP,0,4,12,16,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257200-inflation-rate-philippines-march-2020/,H,0,0,5,5,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257200-inflation-rate-philippines-march-2020/,F,1,11,157,169,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257200-inflation-rate-philippines-march-2020/,HP,0,0,5,5,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257206-updates-global-stock-markets-april-6-2020/,H,0,2,4,6,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257206-updates-global-stock-markets-april-6-2020/,F,5,18,227,250,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257206-updates-global-stock-markets-april-6-2020/,HP,0,2,4,6,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257306-dollar-still-king-even-as-coronavirus-slams-united-states/,H,0,0,4,4,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257306-dollar-still-king-even-as-coronavirus-slams-united-states/,F,3,25,284,312,auto,LM
2020-04-07,Rappler,https://www.rappler.com/business/257306-dollar-still-king-even-as-coronavirus-slams-united-states/,HP,0,0,4,4,auto,LM
2020-04-08,Business Mirror,https://businessmirror.com.ph/2020/04/08/you-need-only-watch-the-dollar-to-track-market-harm/,H,0,1,5,6,manual,LM
2020-04-08,Business Mirror,https://businessmirror.com.ph/2020/04/08/you-need-only-watch-the-dollar-to-track-market-harm/,F,5,18,237,260,manual,LM
2020-04-08,Business Mirror,https://businessmirror.com.ph/2020/04/08/you-need-only-watch-the-dollar-to-track-market-harm/,HP,1,3,18,22,manual,LM
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288611/peso-gains-as-bsp-boosts-small-banks-liquidity/,H,1,0,6,7,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288611/peso-gains-as-bsp-boosts-small-banks-liquidity/,F,10,8,190,208,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288611/peso-gains-as-bsp-boosts-small-banks-liquidity/,HP,3,1,23,27,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288612/bsp-trims-smaller-lenders-liquidity-ratio-requirement/,H,0,0,7,7,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288612/bsp-trims-smaller-lenders-liquidity-ratio-requirement/,F,9,6,266,281,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/banking-finance/2020/04/08/288612/bsp-trims-smaller-lenders-liquidity-ratio-requirement/,HP,2,0,30,32,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/editors-picks/2020/04/08/288678/business-sentiment-slumps-amid-pandemic/,H,0,0,5,5,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/editors-picks/2020/04/08/288678/business-sentiment-slumps-amid-pandemic/,F,5,13,315,333,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/editors-picks/2020/04/08/288678/business-sentiment-slumps-amid-pandemic/,HP,0,1,25,26,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/stock-market/2020/04/08/288630/stocks-decline-as-covid-19-cases-rise/,H,0,1,4,5,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/stock-market/2020/04/08/288630/stocks-decline-as-covid-19-cases-rise/,F,0,6,193,199,auto,LM
2020-04-08,Business World,https://www.bworldonline.com/stock-market/2020/04/08/288630/stocks-decline-as-covid-19-cases-rise/,HP,0,2,20,22,auto,LM
2020-04-08,Inquirer,https://business.inquirer.net/294429/asian-shares-mostly-lower-on-worries-about-pandemic-damage,H,0,2,4,6,manual,LM
2020-04-08,Inquirer,https://business.inquirer.net/294429/asian-shares-mostly-lower-on-worries-about-pandemic-damage,F,6,22,338,366,manual,LM
2020-04-08,Inquirer,https://business.inquirer.net/294429/asian-shares-mostly-lower-on-worries-about-pandemic-damage,HP,0,2,20,22,manual,LM
2020-04-08,Inquirer,https://business.inquirer.net/294441/covid-19-funds-ph-eyes-5-7b-in-foreign-loans-supplemental-budget,H,0,0,8,8,manual,LM
2020-04-08,Inquirer,https://business.inquirer.net/294441/covid-19-funds-ph-eyes-5-7b-in-foreign-loans-supplemental-budget,F,4,5,409,418,manual,LM
2020-04-08,Inquirer,https://business.inquirer.net/294441/covid-19-funds-ph-eyes-5-7b-in-foreign-loans-supplemental-budget,HP,1,0,28,29,manual,LM
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006118/philippine-economy-and-covid-19,H,0,0,3,3,auto,LM
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006118/philippine-economy-and-covid-19,F,12,27,467,506,auto,LM
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006118/philippine-economy-and-covid-19,HP,0,0,6,6,auto,LM
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006374/trade-deficit-narrows-february-virus-fears-keep-factories-shut,H,0,3,5,8,auto,LM
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006374/trade-deficit-narrows-february-virus-fears-keep-factories-shut,F,0,18,222,240,auto,LM
2020-04-08,Philippine Star,https://www.philstar.com/business/2020/04/08/2006374/trade-deficit-narrows-february-virus-fears-keep-factories-shut,HP,0,6,10,16,auto,LM
2020-04-08,Rappler,https://www.rappler.com/business/257423-global-trade-coronavirus-impact-wto-forecast-april-8-2020/,H,0,0,4,4,auto,LM
2020-04-08,Rappler,https://www.rappler.com/business/257423-global-trade-coronavirus-impact-wto-forecast-april-8-2020/,F,5,32,333,370,auto,LM
2020-04-08,Rappler,https://www.rappler.com/business/257423-global-trade-coronavirus-impact-wto-forecast-april-8-2020/,HP,0,0,4,4,auto,LM
2020-04-09,Inquirer,https://business.inquirer.net/294475/ph-stocks-run-up-stalls-index-down-2-46,H,0,0,5,5,manual,LM
2020-04-09,Inquirer,https://business.inquirer.net/294475/ph-stocks-run-up-stalls-index-down-2-46,F,3,6,163,172,manual,LM
2020-04-09,Inquirer,https://business.inquirer.net/294475/ph-stocks-run-up-stalls-index-down-2-46,HP,1,1,17,19,manual,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006355/no-time-waste-pandemic-financial-recovery-plan-we-need-implement-today,H,0,0,9,9,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006355/no-time-waste-pandemic-financial-recovery-plan-we-need-implement-today,F,8,18,466,492,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006355/no-time-waste-pandemic-financial-recovery-plan-we-need-implement-today,HP,0,0,18,18,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006359/electronics-exports-unlikely-hit-5-growth-target,H,0,0,6,6,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006359/electronics-exports-unlikely-hit-5-growth-target,F,2,2,91,95,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006359/electronics-exports-unlikely-hit-5-growth-target,HP,0,0,12,12,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006364/moodys-amro-downgrade-philippines-growth-forecast,H,0,1,5,6,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006364/moodys-amro-downgrade-philippines-growth-forecast,F,11,35,335,381,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006364/moodys-amro-downgrade-philippines-growth-forecast,HP,0,2,10,12,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006366/business-confidence-plunges-q1,H,0,0,3,3,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006366/business-confidence-plunges-q1,F,7,8,243,258,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006366/business-confidence-plunges-q1,HP,0,0,6,6,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006369/gsis-grants-moratorium-loan-payments,H,0,1,4,5,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006369/gsis-grants-moratorium-loan-payments,F,1,12,180,193,auto,LM
2020-04-09,Philippine Star,https://www.philstar.com/business/2020/04/09/2006369/gsis-grants-moratorium-loan-payments,HP,0,2,8,10,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257453-philippines-braces-for-recession-coronavirus/,H,0,1,3,4,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257453-philippines-braces-for-recession-coronavirus/,F,4,15,248,267,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257453-philippines-braces-for-recession-coronavirus/,HP,0,1,3,4,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257464-coronavirus-plunges-world-economy-brutal-recession-assessment-april-8-2020/,H,0,1,5,6,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257464-coronavirus-plunges-world-economy-brutal-recession-assessment-april-8-2020/,F,4,29,298,331,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257464-coronavirus-plunges-world-economy-brutal-recession-assessment-april-8-2020/,HP,0,1,5,6,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257521-world-faces-worst-economic-fallout-since-great-depression-imf-coronavirus/,H,0,2,5,7,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257521-world-faces-worst-economic-fallout-since-great-depression-imf-coronavirus/,F,5,28,357,390,auto,LM
2020-04-09,Rappler,https://www.rappler.com/business/257521-world-faces-worst-economic-fallout-since-great-depression-imf-coronavirus/,HP,0,2,5,7,auto,LM
2020-04-10,Business World,https://www.bworldonline.com/editors-picks/2020/04/10/288792/wb-approves-500-m-loan-for-phl-disaster-covid-19-response/,H,0,1,6,7,auto,LM
2020-04-10,Business World,https://www.bworldonline.com/editors-picks/2020/04/10/288792/wb-approves-500-m-loan-for-phl-disaster-covid-19-response/,F,5,15,284,304,auto,LM
2020-04-10,Business World,https://www.bworldonline.com/editors-picks/2020/04/10/288792/wb-approves-500-m-loan-for-phl-disaster-covid-19-response/,HP,1,2,22,25,auto,LM
2020-04-10,Rappler,https://www.rappler.com/business/257537-updates-global-stock-markets-april-9-2020/,H,0,0,6,6,auto,LM
2020-04-10,Rappler,https://www.rappler.com/business/257537-updates-global-stock-markets-april-9-2020/,F,8,23,235,266,auto,LM
2020-04-10,Rappler,https://www.rappler.com/business/257537-updates-global-stock-markets-april-9-2020/,HP,0,0,6,6,auto,LM
2020-04-10,Rappler,https://www.rappler.com/business/257613-world-bank-approves-loan-coronavirus-philippines-april-2020/,H,0,0,7,7,auto,LM
2020-04-10,Rappler,https://www.rappler.com/business/257613-world-bank-approves-loan-coronavirus-philippines-april-2020/,F,5,9,237,251,auto,LM
2020-04-10,Rappler,https://www.rappler.com/business/257613-world-bank-approves-loan-coronavirus-philippines-april-2020/,HP,0,0,7,7,auto,LM
2020-04-11,Inquirer,https://business.inquirer.net/292239/stocks-rebound-from-big-losses-on-hope-for-us-economic-aid,H,1,1,5,7,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292239/stocks-rebound-from-big-losses-on-hope-for-us-economic-aid,F,4,34,551,589,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292239/stocks-rebound-from-big-losses-on-hope-for-us-economic-aid,HP,1,2,25,28,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292246/asian-shares-mostly-lower-despite-hopes-for-us-economic-aid,H,1,0,6,7,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292246/asian-shares-mostly-lower-despite-hopes-for-us-economic-aid,F,3,25,458,486,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292246/asian-shares-mostly-lower-despite-hopes-for-us-economic-aid,HP,3,0,22,25,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292273/dominguez-p91-b-shortfall-as-result-of-covid-19-to-be-financed-by-borrowing,H,0,1,5,6,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292273/dominguez-p91-b-shortfall-as-result-of-covid-19-to-be-financed-by-borrowing,F,2,15,301,318,manual,LM
2020-04-11,Inquirer,https://business.inquirer.net/292273/dominguez-p91-b-shortfall-as-result-of-covid-19-to-be-financed-by-borrowing,HP,0,2,18,20,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292292/market-inches-up-as-investors-go-bargain-hunting,H,0,0,5,5,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292292/market-inches-up-as-investors-go-bargain-hunting,F,4,3,185,192,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292292/market-inches-up-as-investors-go-bargain-hunting,HP,0,0,16,16,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292328/psei-sees-worst-freefall-in-12-years,H,0,1,6,7,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292328/psei-sees-worst-freefall-in-12-years,F,0,10,104,114,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292328/psei-sees-worst-freefall-in-12-years,HP,0,4,22,26,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292334/bsp-governor-ph-financial-system-to-stay-up-running-amid-adjustments-for-covid-19,H,0,0,9,9,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292334/bsp-governor-ph-financial-system-to-stay-up-running-amid-adjustments-for-covid-19,F,1,5,236,242,manual,LM
2020-04-12,Inquirer,https://business.inquirer.net/292334/bsp-governor-ph-financial-system-to-stay-up-running-amid-adjustments-for-covid-19,HP,0,0,28,28,manual,LM
2020-04-13,Business World,https://www.bworldonline.com/banking-finance/2020/04/13/289066/peso-flat-as-volume-thins/,H,0,0,4,4,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/banking-finance/2020/04/13/289066/peso-flat-as-volume-thins/,F,4,16,273,293,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/banking-finance/2020/04/13/289066/peso-flat-as-volume-thins/,HP,0,1,26,27,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288877/local-stocks-to-decline-on-profit-taking-volatility/,H,0,2,4,6,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288877/local-stocks-to-decline-on-profit-taking-volatility/,F,6,8,216,230,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288877/local-stocks-to-decline-on-profit-taking-volatility/,HP,0,2,5,7,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288957/t-bills-t-bonds-may-fetch-lower-rates/,H,0,0,5,5,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288957/t-bills-t-bonds-may-fetch-lower-rates/,F,7,16,442,465,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288957/t-bills-t-bonds-may-fetch-lower-rates/,HP,1,2,22,25,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288958/peso-to-appreciate-on-demand-for-liquidity/,H,0,0,4,4,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288958/peso-to-appreciate-on-demand-for-liquidity/,F,15,9,239,263,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288958/peso-to-appreciate-on-demand-for-liquidity/,HP,1,0,26,27,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288959/yields-on-government-debt-fall-on-bsp-stimulus/,H,0,0,6,6,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288959/yields-on-government-debt-fall-on-bsp-stimulus/,F,4,11,394,409,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288959/yields-on-government-debt-fall-on-bsp-stimulus/,HP,0,0,7,7,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288970/bsp-eyes-deeper-policy-rate-cuts/,H,0,0,6,6,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288970/bsp-eyes-deeper-policy-rate-cuts/,F,11,35,519,565,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/288970/bsp-eyes-deeper-policy-rate-cuts/,HP,0,2,33,35,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289070/shares-end-higher-on-efforts-to-boost-economy/,H,1,0,5,6,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289070/shares-end-higher-on-efforts-to-boost-economy/,F,4,7,233,244,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289070/shares-end-higher-on-efforts-to-boost-economy/,HP,1,0,24,25,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289158/more-aggressive-rate-cuts-seen-as-phl-lags-region-in-fiscal-response/,H,0,1,8,9,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289158/more-aggressive-rate-cuts-seen-as-phl-lags-region-in-fiscal-response/,F,2,18,350,370,auto,LM
2020-04-13,Business World,https://www.bworldonline.com/editors-picks/2020/04/13/289158/more-aggressive-rate-cuts-seen-as-phl-lags-region-in-fiscal-response/,HP,0,1,30,31,auto,LM
2020-04-13,Inquirer,https://business.inquirer.net/292376/2-more-bsp-rate-cuts-in-first-half-seen,H,0,0,5,5,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292376/2-more-bsp-rate-cuts-in-first-half-seen,F,0,9,239,248,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292376/2-more-bsp-rate-cuts-in-first-half-seen,HP,0,1,26,27,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292378/ph-financial-system-to-stay-up-and-running-amid-virus-pandemic-says-bsp,H,0,0,9,9,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292378/ph-financial-system-to-stay-up-and-running-amid-virus-pandemic-says-bsp,F,2,4,211,217,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292378/ph-financial-system-to-stay-up-and-running-amid-virus-pandemic-says-bsp,HP,0,0,28,28,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292384/carnage-at-the-stock-market,H,0,0,3,3,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292384/carnage-at-the-stock-market,F,1,19,340,360,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292384/carnage-at-the-stock-market,HP,0,1,26,27,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292392/this-is-bad-stocks-plummet-again-over-coronavirus-fears,H,0,2,3,5,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292392/this-is-bad-stocks-plummet-again-over-coronavirus-fears,F,5,42,485,532,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292392/this-is-bad-stocks-plummet-again-over-coronavirus-fears,HP,0,3,23,26,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292417/dominguez-orders-gsis-sss-to-purchase-more-shares-amid-stock-market-slump,H,0,0,10,10,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292417/dominguez-orders-gsis-sss-to-purchase-more-shares-amid-stock-market-slump,F,2,4,112,118,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/292417/dominguez-orders-gsis-sss-to-purchase-more-shares-amid-stock-market-slump,HP,0,0,31,31,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294640/asian-shares-fall-oil-gains-after-opec-plus-strikes-deal,H,1,0,8,9,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294640/asian-shares-fall-oil-gains-after-opec-plus-strikes-deal,F,7,16,281,304,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294640/asian-shares-fall-oil-gains-after-opec-plus-strikes-deal,HP,2,2,25,29,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294654/p20b-in-t-bills-sold-as-more-cash-expected-through-further-rate-reserve-cuts,H,0,0,7,7,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294654/p20b-in-t-bills-sold-as-more-cash-expected-through-further-rate-reserve-cuts,F,5,12,230,247,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294654/p20b-in-t-bills-sold-as-more-cash-expected-through-further-rate-reserve-cuts,HP,1,0,22,23,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294657/bsp-to-pump-more-cash-into-economy-to-fight-once-in-a-lifetime-crisis,H,0,1,6,7,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294657/bsp-to-pump-more-cash-into-economy-to-fight-once-in-a-lifetime-crisis,F,1,11,212,224,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294657/bsp-to-pump-more-cash-into-economy-to-fight-once-in-a-lifetime-crisis,HP,0,2,30,32,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294670/adb-hikes-asia-pacifics-covid-19-war-chest-to-20b,H,0,0,7,7,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294670/adb-hikes-asia-pacifics-covid-19-war-chest-to-20b,F,4,10,236,250,manual,LM
2020-04-13,Inquirer,https://business.inquirer.net/294670/adb-hikes-asia-pacifics-covid-19-war-chest-to-20b,HP,0,1,31,32,manual,LM
2020-04-13,Philippine Star,https://www.philstar.com/business/2020/04/13/2006849/philippines-likely-struggle-recover-virus,H,0,0,5,5,auto,LM
2020-04-13,Philippine Star,https://www.philstar.com/business/2020/04/13/2006849/philippines-likely-struggle-recover-virus,F,6,8,217,231,auto,LM
2020-04-13,Philippine Star,https://www.philstar.com/business/2020/04/13/2006849/philippines-likely-struggle-recover-virus,HP,0,0,10,10,auto,LM
2020-04-13,Rappler,https://www.rappler.com/business/257822-asian-development-bank-coronavirus-rescue-package-april-13-2020/,H,0,0,6,6,auto,LM
2020-04-13,Rappler,https://www.rappler.com/business/257822-asian-development-bank-coronavirus-rescue-package-april-13-2020/,F,1,7,135,143,auto,LM
2020-04-13,Rappler,https://www.rappler.com/business/257822-asian-development-bank-coronavirus-rescue-package-april-13-2020/,HP,0,0,6,6,auto,LM
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/amid-pandemic-security-bank-sees-healthy-capital/,H,0,0,7,7,manual,LM
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/amid-pandemic-security-bank-sees-healthy-capital/,F,7,0,224,231,manual,LM
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/amid-pandemic-security-bank-sees-healthy-capital/,HP,1,0,29,30,manual,LM
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/moodys-default-rate-rises-to-3-5-in-march/,H,0,1,4,5,manual,LM
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/moodys-default-rate-rises-to-3-5-in-march/,F,1,21,190,212,manual,LM
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/moodys-default-rate-rises-to-3-5-in-march/,HP,0,3,21,24,manual,LM
2020-04-14,Business Mirror,https://businessmirror.com.ph/2020/04/14/moves-by-guardians-of-global-economy-key-to-fate-of-emerging-markets-rally/,H,0,0,9,9,manual,LM
